	locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern	exp_score	gene_mindist	gene_nonzero
241	rs180239	GNG11	coloc	1.7308710995530423	0.632	-1.0528202154696815	29.498139551043806	269	2	GNB4:coloc;REP15	2	1.9205790454689249	0	0	.	0	0	.	32.096769480596095	protein_coding		s0111	0.5384907735744846	mindist	nonzero
242	rs180239	TFPI2	coloc	1.7308710995530423	35.707	-0.7758411049191641	28.97709014938036	267	0		0	1.9205790454689249	0	0	.	0	0	.	31.85269918948316	protein_coding		.	0.4218712074213439	.	.
243	rs4648819	FAAP20	.	0.0	65.618	-0.483929165595898	29.07389398948945	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.510543869362472	protein_coding		.	0.17419359039494203	.	.
244	rs4648819	MORN1	.	0.0	118.203	-0.2226303790130186	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.19608821749972	protein_coding		s00_1	0.3457484948898114	.	nonzero
245	rs4648819	RER1	.	0.0	118.477	-0.2218306779019555	28.911860456233622	270	1	PMP22	4	1.9205790454689249	0	0	.	0	0	.	30.6106088238006	protein_coding		.	0.19252619524437564	.	.
246	rs4648819	SKI	coloc	1.7308710995530423	45.032	-0.6736541906404668	28.03391382850361	269	0		6	1.9205790454689249	0	0	.	0	0	.	31.01170978288512	protein_coding		.	0.287531719470871	mindist	.
247	rs1961102	ATP6V1C1	.	0.0	100.446	-0.2839957146350355	29.498139551043806	269	1	VPS29:coloc	3	1.9205790454689249	0	0	.	0	0	.	31.134722881877693	protein_coding		s1_11	0.5280845606130131	.	nonzero
248	rs1961102	AZIN1	.	0.0	56.454	-0.5612028281730163	29.66289005671689	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.0222662740128	protein_coding		.	0.4719154393869868	mindist	.
249	rs7612445	ACTL6A	.	0.0	107.695	-0.2564984269480095	28.816819600705827	268	3	DPF3;RELB;TBX5	8	1.9205790454689249	0	0	.	0	0	.	30.48090021922674	protein_coding		.	0.1275860568918334	.	.
250	rs7612445	GNB4	coloc	1.7308710995530423	3.721	-1.0487757021720714	29.498139551043806	269	4	GNG11:coloc;KCNJ5:coloc,omim;MTCH1;TFAP4	7	1.9205790454689249	0	0	.	0	0	.	32.1008139938937	protein_coding		s0111	0.6446482811994643	mindist	nonzero
251	rs7612445	MFN1	.	0.0	107.482	-0.2572546206438482	29.397102003230344	267	2	GJA1;MTCH1	3	1.9205790454689249	0	0	.	0	0	.	31.060426428055425	protein_coding		.	0.22776566190870237	.	.
252	rs12444261+rs12930096+rs7198919+rs735951	LITAF	coloc	1.7308710995530423	8.116	-1.0334412184362645	29.498139551043806	269	3	CACNA1C:omim;FGFR1;RASSF3	4	1.9205790454689249	0	0	.	0	0	.	32.11614847762951	protein_coding		s0111	0.8080485507959182	mindist	nonzero
253	rs12444261+rs12930096+rs7198919+rs735951	SNN	.	0.0	27.669	-0.8658034049225136	28.92656923603857	266	0		0	1.9205790454689249	0	0	.	0	0	.	29.981344876584984	protein_coding		.	0.09556613713981622	.	.
254	rs12444261+rs12930096+rs7198919+rs735951	TXNDC11	.	0.0	38.297	-0.7468635195347897	28.81616463289004	268	2	CREBBP;SORT1	5	1.9205790454689249	0	0	.	0	0	.	29.98988015882417	protein_coding		.	0.09638531206426552	.	.
255	rs61735998+rs879568	KIAA1328	.	0.0	97.41	-0.2966694795196686	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.12204911699306	protein_coding		s1__1	0.544250241248538	.	nonzero
256	rs61735998+rs879568	TPGS2	.	0.0	66.889	-0.4741347386874909	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.944583857825243	protein_coding		.	0.45574975875146206	mindist	.
257	rs9966832	RIOK3	.	0.0	48.099	-0.641821466309742	29.498139551043806	269	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9205790454689249	0	0	.	0	0	.	30.77689713020299	protein_coding	regulatory_region_variant	s0_11	0.7322862784482761	mindist	nonzero
258	rs9966832	RMC1	.	0.0	98.323	-0.2927815745173293	28.14284633737984	267	1	TLE3	5	1.9205790454689249	0	0	.	0	0	.	29.770643808331435	protein_coding	regulatory_region_variant	.	0.2677137215517239	.	.
259	rs12889267	ARHGEF40	.	0.0	4.334	-1.047298988243287	27.836003857563668	265	0		4	1.9205790454689249	0	0	.	0	0	.	28.709283914789303	protein_coding		.	0.0267097114390068	mindist	.
260	rs12889267	METTL17	.	0.0	84.627	-0.3588146350779738	26.62694275164168	265	0		9	1.9205790454689249	0	0	.	0	0	.	28.188707162032628	protein_coding		.	0.01587031639202743	.	.
261	rs12889267	NDRG2	.	0.0	48.831	-0.6343904330793235	29.498139551043806	269	4	ATP1B1;CAV3:omim;NDRG4:coloc;SNTA1:omim	5	1.9205790454689249	0	0	.	0	0	.	30.784328163433408	protein_coding		s0_11	0.21274015091834345	.	nonzero
262	rs12889267	OR5AU1	.	0.0	73.763	-0.424882368417823	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	30.16105591064208	protein_coding		.	0.11406850847547693	.	.
263	rs12889267	RNASE13	.	0.0	41.789	-0.7084177366825383	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.87752054237736	protein_coding		.	0.08590687418028224	.	.
264	rs12889267	RNASE2	.	0.0	119.12	-0.2199693456922355	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	30.365968933367668	protein_coding		.	0.1400097750783797	.	.
265	rs12889267	RNASE7	.	0.0	32.291	-0.8142945995198828	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.77164367954002	protein_coding		.	0.07727627507231948	.	.
266	rs12889267	RNASE8	.	0.0	16.785	-0.9746778378490336	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.611260441210867	protein_coding		.	0.06582526623772328	.	.
267	rs12889267	SLC39A2	.	0.0	75.352	-0.4143561380511318	27.836003857563668	265	0		4	1.9205790454689249	0	0	.	0	0	.	29.34222676498146	protein_coding		.	0.050298239363234215	.	.
268	rs12889267	TMEM253	.	0.0	24.204	-0.9030882230762852	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.68285005598361	protein_coding		.	0.07071044965763915	.	.
269	rs12889267	TPPP2	.	0.0	50.498	-0.617721032212402	28.665359233590976	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.9682172468475	protein_coding		.	0.09406260353436174	.	.
270	rs12889267	ZNF219	.	0.0	24.048	-0.9047245894412316	28.24832389247817	265	0		2	1.9205790454689249	0	0	.	0	0	.	29.264178348505865	protein_coding		.	0.04652182965120554	.	.
271	rs295140	SPATS2L	coloc	1.7308710995530423	9.905	-1.0241804307912945	29.498139551043806	269	1	FGFR1	3	1.9205790454689249	0	0	.	0	0	.	32.12540926527448	protein_coding		s1111	1.0	mindist	nonzero
272	locus_CACNA2D1	CACNA2D1	omim	1.879575675234972	248.666	-0.060948681645472	29.498139551043806	269	4	CACNA1C:omim;CACNB2:omim;CAV3:omim;SLC8A1	5	1.9205790454689249	0	0	.	0	0	.	33.23734559010223	omim		s1111	1.0	mindist	nonzero
273	rs6123471	BPI	.	0.0	92.402	-0.3192335327276074	29.498139551043806	269	0		0	1.9205790454689249	1	1	SP3	0	0	.	31.099485063785124	protein_coding		s1__1	0.43046185248201574	.	nonzero
274	rs6123471	KIAA1755	.	0.0	48.981	-0.6328759526554121	29.498139551043806	269	0		0	1.8441978907573944	0	0	.	0	0	.	30.709461489145788	protein_coding		.	0.29144028575155234	.	.
275	rs6123471	TGM2	.	0.0	46.484	-0.658447355159864	29.476848892855287	273	4	CALM1:omim;CAV3:omim;PMP22;SLC6A4	9	1.8441978907573944	0	0	.	0	0	.	30.66259942845281	protein_coding		.	0.2780978617664319	mindist	.
276	rs728478	YPEL2	.	0.0	57.488	-0.5518921390550792	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.86682645745765	protein_coding		s1__1	1.0	mindist	nonzero
277	rs73158705	CHRM2	.	0.0	22.701	-0.9186661434236886	29.498139551043806	269	1	TMEM8B	2	1.9205790454689249	0	0	.	0	0	.	30.50005245308904	protein_coding		s1_11	1.0	mindist	nonzero
278	rs12257568	SH3PXD2A	.	0.0	92.459	-0.3189644561497015	29.498139551043806	269	4	CBY1;FAM53C;MAPKAP1;SIPA1L1	5	1.9205790454689249	0	0	.	0	0	.	31.099754140363032	protein_coding		s0_11	0.6564208413670058	mindist	nonzero
279	rs12257568	STN1	.	0.0	114.452	-0.2339840832351121	28.76577460077232	267	2	RCOR1;TFAP4	5	1.9205790454689249	0	0	.	0	0	.	30.45236956300613	protein_coding		.	0.3435791586329941	.	.
280	locus_RYR2	RYR2	omim	1.879575675234972	395.902	-0.0249938151182929	29.498139551043806	269	9	CACNA1C:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GJA1;RBM20;SNTA1:omim	14	1.9205790454689249	0	0	.	0	0	.	33.27330045662941	omim		s1111	1.0	mindist	nonzero
281	rs1733724	DKK1	.	0.0	149.936	-0.1512038922646646	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.267514704248065	protein_coding		s1__1	1.0	mindist	nonzero
282	rs17107548	NRXN3	.	0.0	721.769	-0.0076581483384721	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	31.41106044817426	protein_coding		s1__1	1.0	mindist	nonzero
283	rs12359272	ALDH18A1	.	0.0	0.535	-1.0528544087379834	26.973618465835585	264	1	AGTRAP	8	1.9205790454689249	0	0	.	0	0	.	27.84134310256653	protein_coding		.	0.03728064120571571	mindist	.
284	rs12359272	ENTPD1	.	0.0	106.373	-0.2612403537332192	28.143823092550264	263	0		0	1.9205790454689249	0	0	.	0	0	.	29.80316178428597	protein_coding		.	0.26514924897161957	.	.
285	rs12359272	SORBS1	.	0.0	44.028	-0.6843040876205424	29.498139551043806	269	6	CAV3:omim;FLOT1;PAM;PILRA;SLC6A4;SNTA1:omim	7	1.9205790454689249	0	0	.	0	0	.	30.734414508892183	protein_coding		s0_11	0.6728655924914793	.	nonzero
286	rs12359272	TCTN3	.	0.0	88.546	-0.3381313081241158	25.847407290642337	265	2	TM9SF2;TP53I11	16	1.9205790454689249	0	0	.	0	0	.	27.429855027987145	protein_coding		.	0.02470451733118553	.	.
287	locus_PRKAG2	PRKAG2	omim	1.879575675234972	0.005	-1.0529408700727343	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	32.24535340167497	omim		s11_1	1.0	mindist	nonzero
288	rs4708832	SOD2	.	0.0	220.336	-0.076324615035286	29.498139551043806	269	4	ABHD10;CAV3:omim;GJA1;SNTA1:omim	7	1.9205790454689249	0	0	.	0	0	.	31.342393981477443	protein_coding		s1_11	1.0	mindist	nonzero
289	rs12713404	BCL11A	.	0.0	670.95	-0.008851141828352	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	31.40986745468438	protein_coding		s1__1	1.0	mindist	nonzero
290	rs881301	FGFR1	.	0.0	7.093	-1.0379759636575283	29.498139551043806	269	11	CACNA1C:omim;CDH11:coloc;CDH2;CREBBP;FLRT2:coloc;ID2;LITAF:coloc;MTCH1;OBSCN;SCN3B:omim;SPATS2L:coloc	16	1.9205790454689249	0	0	.	0	0	.	30.380742632855203	protein_coding		s0_11	0.6851047808845933	mindist	nonzero
291	rs881301	LETM2	.	0.0	88.593	-0.3378925105463243	27.64730054166532	258	0		0	1.9205790454689249	0	0	.	0	0	.	29.22998707658792	protein_coding		.	0.21676552406766134	.	.
292	rs881301	NSD3	.	0.0	92.529	-0.3186344100497742	26.835516228654967	258	0		4	1.9205790454689249	0	0	.	0	0	.	28.43746086407412	protein_coding		.	0.09812969504774538	.	.
293	rs3189030	CASP7	.	0.0	44.992	-0.674076431120464	27.783717670644904	268	0		8	1.9205790454689249	0	0	.	0	0	.	29.03022028499336	protein_coding		.	0.007913159512480835	.	.
294	rs3189030	HABP2	.	0.0	81.117	-0.3786957420981701	29.02590404230611	268	0		2	1.9205790454689249	0	0	.	0	0	.	30.567787345676862	protein_coding		.	0.036821952232830836	.	.
295	rs3189030	NRAP	exome	3.1575936163711007	29.876	-0.8413666928305122	29.498139551043806	269	1	TRDN:omim	3	1.9205790454689249	0	0	.	0	0	.	33.73494552005332	protein_coding		s0111	0.8741503357799629	mindist	nonzero
296	rs3189030	PLEKHS1	.	0.0	117.092	-0.2259135682209776	29.66289005671689	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.357555533964835	protein_coding		.	0.08111455247472536	.	.
297	rs1984481	ARHGAP44	.	0.0	55.073	-0.5738722335714616	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.84484636294127	protein_coding		.	0.47200513360399476	mindist	.
298	rs1984481	MYOCD	.	0.0	68.535	-0.461775534453368	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.956943062059366	protein_coding		s1__1	0.5279948663960052	.	nonzero
299	rs182770070	CLSTN1	.	0.0	116.453	-0.2278318530616019	29.121938615416862	270	1	SLC8A1	4	1.9205790454689249	0	0	.	0	0	.	30.81468580782419	protein_coding		.	0.20692684372542205	.	.
300	rs182770070	CTNNBIP1	.	0.0	30.149	-0.8383195615219666	29.75926378347416	270	1	TCF7L2	1	1.9205790454689249	0	0	.	0	0	.	30.84152326742111	protein_coding		.	0.21255542511855133	.	.
301	rs182770070	LZIC	.	0.0	4.798	-1.0460353697534697	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.372683226759264	protein_coding		.	0.13300181008372852	.	.
302	rs182770070	NMNAT1	.	0.0	3.01	-1.0502113043697836	28.86354968917763	269	0		3	1.9205790454689249	0	0	.	0	0	.	29.733917430276776	protein_coding		.	0.07021745601469914	mindist	.
303	rs182770070	RBP7	.	0.0	56.788	-0.558178856881972	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.86053973963076	protein_coding		s0__1	0.2166361570417055	.	nonzero
304	rs182770070	UBE4B	.	0.0	92.414	-0.319176860783219	28.960223000775045	271	2	PDE3A;VPS29:coloc	6	1.9205790454689249	0	0	.	0	0	.	30.56162518546075	protein_coding		.	0.1606623080158934	.	.
305	rs17391905	C1orf185	.	0.0	21.753	-0.928256030245366	29.92626419038524	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.9185872056088	protein_coding		.	0.4299909073968915	mindist	.
306	rs17391905	CDKN2C	.	0.0	119.723	-0.2182431411427003	29.498139551043806	269	0		2	1.9205790454689249	0	0	.	0	0	.	31.200475455370032	protein_coding		s1__1	0.5700090926031085	.	nonzero
307	rs11563648	GRM8	.	0.0	77.051	-0.4034415869644232	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.015277009548303	protein_coding		s1__1	0.622092813289149	.	nonzero
308	rs11563648	ZNF800	.	0.0	43.573	-0.6891649895998196	29.28542228223344	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.516836338102543	protein_coding		.	0.3779071867108511	mindist	.
309	rs3929778	BMP2	.	0.0	288.043	-0.0461598218524513	29.498139551043806	269	1	ACVR2A	2	1.9205790454689249	0	0	.	0	0	.	31.37255877466028	protein_coding		s1_11	1.0	mindist	nonzero
310	rs62172372	CALCRL	.	0.0	70.61	-0.4467088803487008	29.498139551043806	269	0		1	1.9205790454689249	0	0	.	0	0	.	30.97200971616403	protein_coding		s1__1	1.0	mindist	nonzero
311	locus_GPD1L	GPD1L	omim	1.879575675234972	31.51	-0.8230735744614742	29.498139551043806	269	1	GNPNAT1	3	1.9205790454689249	0	0	.	0	0	.	32.475220697286225	omim		s1111	1.0	mindist	nonzero
312	rs9892651+rs9912468	APOH	.	0.0	78.26	-0.3958841784713089	28.17355116701495	260	0		1	1.9205790454689249	0	0	.	0	0	.	29.698246034012563	protein_coding		.	0.08271525981557638	.	.
313	rs9892651+rs9912468	PRKCA	coloc	1.7308710995530423	5.039	-1.0453298304017202	29.498139551043806	269	9	CASR:exome;CAVIN2;GJA1;HAND1;ID2;IGFBP3;KCNE1:omim;MAPKAP1;PAM	14	1.9205790454689249	0	0	.	0	0	.	32.104259865664055	protein_coding		s0111	0.9172847401844237	mindist	nonzero
314	rs12036340+rs12143842+rs16857031+rs17457880+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	NOS1AP	coloc	1.7308710995530423	5.674	-1.04331103387686	29.498139551043806	269	0		2	1.9205790454689249	0	0	.	0	0	.	32.10627866218891	protein_coding		s01_1	0.7557305887520949	mindist	nonzero
315	rs12036340+rs12143842+rs16857031+rs17457880+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	OLFML2B	.	0.0	27.288	-0.8699777616148153	29.92626419038524	269	0		0	1.9205790454689249	0	0	.	0	0	.	30.976865474239347	protein_coding		.	0.24426941124790513	.	.
316	rs7342028+rs7918405	TCF7L2	.	0.0	204.541	-0.087472237447061	29.498139551043806	269	2	CREBBP;TLE3	9	1.9205790454689249	0	0	.	0	0	.	31.33124635906568	protein_coding		s1_11	1.0	mindist	nonzero
317	rs12678719	OXR1	.	0.0	766.318	-0.0067997167426765	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.411918879770056	protein_coding		s1__1	1.0	mindist	nonzero
318	rs7909027	NSUN6	.	0.0	244.624	-0.062848533077118	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.35587006343561	protein_coding		s1__1	1.0	mindist	nonzero
319	rs4591595	NKX6-1	.	0.0	372.51	-0.0281374097992047	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.39058118671353	protein_coding		s1__1	1.0	mindist	nonzero
320	rs10853525+rs991014	SETBP1	.	0.0	176.514	-0.1139699644096981	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.304748632103035	protein_coding		s1__1	1.0	mindist	nonzero
321	rs145358377+rs200882245+rs2273042+rs709209+rs846111	CHD5	.	0.0	12.725	-1.006369866530593	28.606297410709885	268	0		3	1.9205790454689249	0	0	.	0	0	.	29.52050658964821	protein_coding		.	0.014963975660231757	.	.
322	rs145358377+rs200882245+rs2273042+rs709209+rs846111	GPR153	.	0.0	28.043	-0.8616914430062681	29.237485488817924	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.29637309128058	protein_coding		.	0.0325088445256079	.	.
323	rs145358377+rs200882245+rs2273042+rs709209+rs846111	HES3	.	0.0	24.869	-0.8960664071545205	29.237485488817924	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.26199812713233	protein_coding		.	0.03141034280631356	.	.
324	rs145358377+rs200882245+rs2273042+rs709209+rs846111	ICMT	.	0.0	16.654	-0.9757986197292629	29.074332527325907	269	1	OXSR1	3	1.9205790454689249	0	0	.	0	0	.	30.019112953065573	protein_coding		.	0.024637065912463244	.	.
325	rs145358377+rs200882245+rs2273042+rs709209+rs846111	KCNAB2	.	0.0	98.135	-0.293576679257541	29.285642783860908	269	1	SLC6A4	2	1.9205790454689249	0	0	.	0	0	.	30.912645150072294	protein_coding		.	0.060206736638845286	.	.
326	rs145358377+rs200882245+rs2273042+rs709209+rs846111	RNF207	exome	3.1575936163711007	6.602	-1.0399492345059889	29.498139551043806	269	1	KCNH2:exome,omim	1	1.9205790454689249	0	0	.	0	0	.	33.536362978377845	protein_coding		s0111	0.8300633960519511	mindist	nonzero
327	rs145358377+rs200882245+rs2273042+rs709209+rs846111	RPL22	.	0.0	12.482	-1.0080502160185492	27.7284347365935	271	3	CALM1:omim;FGFR1;L1TD1	14	1.9205790454689249	0	0	.	0	0	.	28.640963566043872	protein_coding		.	0.006209638404587083	.	.
328	rs2273905	ANKRD9	.	0.0	1.114	-1.0525660833466073	29.66289005671689	268	0		0	1.9205790454689249	0	0	.	0	0	.	30.530903018839204	protein_coding		.	0.37157309743700956	mindist	.
329	rs2273905	RCOR1	.	0.0	83.987	-0.3623414687560595	29.498139551043806	269	1	SOCS6	3	1.9205790454689249	0	0	.	0	0	.	31.05637712775667	protein_coding		s1_11	0.6284269025629904	.	nonzero
330	rs4901308	FERMT2	.	0.0	37.828	-0.7520882957670636	30.02286259574956	271	3	CAV3:omim;KCNQ1:exome,omim;PARVA	6	1.9205790454689249	0	0	.	0	0	.	31.19135334545141	protein_coding		.	0.496405516216249	mindist	.
331	rs4901308	GNPNAT1	.	0.0	121.6	-0.2129870682287238	29.498139551043806	269	1	GPD1L:omim	4	1.9205790454689249	0	0	.	0	0	.	31.205731528284005	protein_coding		s1_11	0.503594483783751	.	nonzero
332	rs11920570+rs1801725	CASR	exome	3.1575936163711007	101.242	-0.2807909579765835	29.498139551043806	269	1	PRKCA:coloc	1	1.9205790454689249	0	0	.	0	0	.	34.29552125490725	protein_coding		s1111	0.8898879516917377	.	nonzero
333	rs11920570+rs1801725	CCDC58	coloc	1.7308710995530423	11.664	-1.0135102756207113	29.237485488817924	268	0		0	1.9205790454689249	0	0	.	0	0	.	31.875425358219186	protein_coding		.	0.07912268805448974	mindist	.
334	rs11920570+rs1801725	CSTA	.	0.0	40.338	-0.7242836514351167	27.781170815482767	268	0		7	1.9205790454689249	0	0	.	0	0	.	28.97746620951657	protein_coding		.	0.004362479168700835	.	.
335	rs11920570+rs1801725	FAM162A	.	0.0	12.906	-1.0051012267989083	29.025904042306166	268	0		1	1.9205790454689249	0	0	.	0	0	.	29.941381860976183	protein_coding		.	0.011438171781757477	.	.
336	rs11920570+rs1801725	WDR5B	.	0.0	40.591	-0.721505047852306	29.025904042306166	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.22497803992278	protein_coding		.	0.015188709303314245	.	.
337	rs1052536+rs2230553+rs9635769	CCT6B	.	0.0	0.058	-1.0529398612678644	28.39826229496515	268	0		4	1.9205790454689249	0	0	.	0	0	.	29.26590147916621	protein_coding		.	0.020851519551173738	mindist	.
338	rs1052536+rs2230553+rs9635769	FNDC8	.	0.0	117.059	-0.2260120949334956	29.025904042306166	268	0		1	1.9205790454689249	0	0	.	0	0	.	30.7204709928416	protein_coding		.	0.0892995402431998	.	.
339	rs1052536+rs2230553+rs9635769	LIG3	coloc	1.7308710995530423	19.168	-0.953300980552883	28.70425518401163	270	2	LRIG1;TCF7L2	7	1.9205790454689249	0	0	.	0	0	.	31.402404348480715	protein_coding		.	0.17660748921487143	.	.
340	rs1052536+rs2230553+rs9635769	RAD51D	.	0.0	115.304	-0.2313372933120754	28.606297410709946	268	0		3	1.9205790454689249	0	0	.	0	0	.	30.29553916286679	protein_coding		.	0.05838532123015002	.	.
341	rs1052536+rs2230553+rs9635769	RFFL	coloc	1.7308710995530423	59.151	-0.537233936897899	29.498139551043806	269	1	KCNH2:exome,omim	1	1.9205790454689249	0	0	.	0	0	.	32.61235575916788	protein_coding		s0111	0.5922217282613624	.	nonzero
342	rs1052536+rs2230553+rs9635769	ZNF830	.	0.0	0.196	-1.0529292712099296	29.498139551043806	269	1	SESTD1	1	1.9205790454689249	0	0	.	0	0	.	30.3657893253028	protein_coding		.	0.06263440149924257	.	.
343	rs10040989+rs1468333	BRD8	.	0.0	38.651	-0.7429280122104934	28.248973852906403	265	0		1	1.9205790454689249	0	0	.	0	0	.	29.42662488616483	protein_coding		.	0.07016044840975455	.	.
344	rs10040989+rs1468333	CDC23	.	0.0	3.958	-1.0482308930404594	28.193975298587983	268	3	ANAPC7;MTCH1;SOCS6	8	1.9205790454689249	0	0	.	0	0	.	29.06632345101645	protein_coding		.	0.04893453107098323	mindist	.
345	rs10040989+rs1468333	CDC25C	.	0.0	93.768	-0.3128646969084259	29.075648171540507	269	4	CBY1;MAPKAP1;SH3PXD2A;SIPA1L1	6	1.9205790454689249	0	0	.	0	0	.	30.683362520101007	protein_coding		.	0.24653953677676999	.	.
346	rs10040989+rs1468333	FAM53C	.	0.0	93.899	-0.3122625652222796	29.498139551043806	269	4	CBY1;MAPKAP1;SH3PXD2A;SIPA1L1	4	1.9205790454689249	0	0	.	0	0	.	31.10645603129045	protein_coding		s0_11	0.37638625288204586	.	nonzero
347	rs10040989+rs1468333	GFRA3	.	0.0	14.344	-0.9945220377506472	28.457121213603106	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.38317822132138	protein_coding		.	0.06717748014299268	.	.
348	rs10040989+rs1468333	KDM3B	.	0.0	114.649	-0.2333684530448012	27.68269068653089	266	1	CREBBP	6	1.9205790454689249	0	0	.	0	0	.	29.36990127895501	protein_coding		.	0.06629146342262268	.	.
349	rs10040989+rs1468333	KIF20A	.	0.0	38.562	-0.7439167591481193	24.94689601387085	273	8	ANK2:omim;CALM1:omim;CAPZA2;CAV1:coloc;CDH9;DDX17:coloc;FLOT1;GNB4:coloc	32	1.9205790454689249	0	0	.	0	0	.	26.12355830019166	protein_coding		.	0.0025798161928530655	.	.
350	rs10040989+rs1468333	NME5	.	0.0	77.853	-0.398409138922566	28.457121213603106	265	0		0	1.9205790454689249	0	0	.	0	0	.	29.979291120149465	protein_coding		.	0.12193047110197806	.	.
351	rs9326726	FER	.	0.0	336.151	-0.0343264161463159	29.498139551043806	269	2	CALM1:omim;TMF1	2	1.9205790454689249	0	0	.	0	0	.	31.38439218036641	protein_coding		s1_11	1.0	mindist	nonzero
352	rs397637	GJC2	.	0.0	115.697	-0.2301301069726687	28.555039656976845	263	1	CHRM2	1	1.9205790454689249	0	0	.	0	0	.	30.2454885954731	protein_coding		.	0.30722269144287634	.	.
353	rs397637	IBA57	.	0.0	99.823	-0.2865376309042214	27.67488305297857	262	0		3	1.9205790454689249	0	0	.	0	0	.	29.30892446754328	protein_coding		.	0.12042278221021226	.	.
354	rs397637	OBSCN	.	0.0	57.583	-0.5510442642710972	29.498139551043806	269	7	ANK2:omim;CALM1:omim;CALM2:omim;CALM3:omim;FGFR1;SNTA1:omim;TTN:exome	10	1.9205790454689249	0	0	.	0	0	.	30.867674332241634	protein_coding		s0_11	0.5723545263469113	mindist	nonzero
355	rs7713675	CDH9	.	0.0	1711.721	-0.0013705477145806	29.498139551043806	269	1	CDH6	2	1.9205790454689249	0	0	.	0	0	.	31.41734804879816	protein_coding	intron_variant	s1_11	1.0	mindist	nonzero
356	rs11067773	MED13L	.	0.0	167.215	-0.1253374248502206	29.498139551043806	269	1	SORT1	1	1.9205790454689249	0	0	.	0	0	.	31.29338117166251	protein_coding		s1_11	1.0	mindist	nonzero
357	rs2283274	CACNA1C	omim	1.879575675234972	104.528	-0.2680558321491524	29.498139551043806	269	12	ATP1B1;CACNA1D;CACNA2D1:omim;CACNB2:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAV1:coloc;CAV3:omim;FGFR1;LITAF:coloc;RYR2:omim	20	1.9205790454689249	0	0	.	0	0	.	33.03023843959855	protein_coding		s1111	0.9805696575126183	.	nonzero
358	rs2283274	DCP1B	.	0.0	70.843	-0.4450523099067218	27.63341390804013	258	1	CBY1	4	1.9205790454689249	0	0	.	0	0	.	29.10894064360233	protein_coding		.	0.01943034248738173	mindist	.
359	rs1478173	OTOL1	.	0.0	779.597	-0.0065716099945237	29.498139551043806	269	0		0	1.9205790454689249	0	0	.	0	0	.	31.41214698651821	protein_coding	intergenic_variant	s1__1	1.0	mindist	nonzero
