locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern
rs12889267	RNASE13	.	0.0	41.789	-0.6016154027041362	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	30.8459973801951	protein_coding		.
rs12889267	RNASE2	.	0.0	119.12	-0.1832504392093106	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	31.26436234368993	protein_coding		.
rs12889267	RNASE7	.	0.0	32.291	-0.6934470412064767	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	30.754165741692766	protein_coding		.
rs12889267	RNASE8	.	0.0	16.785	-0.8327547271611884	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	30.61485805573805	protein_coding		.
rs12889267	SLC39A2	.	0.0	75.352	-0.3482914447579497	28.683710130570773	274	0		4	1.9205790454689249	0	0	.	0	0	.	30.255997731281745	protein_coding		.
rs12889267	TMEM253	.	0.0	24.204	-0.7705647022459635	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	30.67704808065328	protein_coding		.
rs12889267	TPPP2	.	0.0	50.498	-0.5231471533520697	29.527033737430315	274	0		0	1.9205790454689249	0	0	.	0	0	.	30.92446562954717	protein_coding		.
rs12889267	ZNF219	.	0.0	24.048	-0.7719862596437164	29.10301462693917	274	0		2	1.9205790454689249	0	0	.	0	0	.	30.25160741276438	protein_coding		.
rs404321	POM121	.	0.0	76.242	-0.3433667473154009	29.69707608152968	278	0		3	1.9205790454689249	0	0	.	0	0	.	31.2742883796832	protein_coding		.
rs404321	SPDYE11	.	0.0	92.271	-0.2677477468336668	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.99455812572337	protein_coding		.
rs404321	SPDYE8	.	0.0	64.128	-0.4180072148818674	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.844298657675168	protein_coding		.
rs404321	SPDYE9	.	0.0	120.381	-0.1802279334985725	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.082077939058465	protein_coding		s1__1
rs404321	TRIM74	.	0.0	11.362	-0.8681610098171477	29.91077457956112	278	0		2	1.9205790454689249	0	0	.	0	0	.	30.963192615212897	protein_coding		.
rs13314892	MITF	.	0.0	6.445	-0.8899544488017299	30.34172682708811	278	1	CREBBP	1	1.9205790454689249	0	0	.	3	1	PPARGC1A	31.372351423755305	protein_coding		s1_11
locus_CALM3	CALM3	omim	1.879575675234972	4.854	-0.8945740129315302	30.34172682708811	278	18	AKAP9:omim;CACNA1C:omim;CAMK2D:coloc;CAV3:omim;GJA1;IQGAP3;KCNE1:omim;KCNN2;KCNQ1:exome,omim;MAP3K7;OBSCN;PAM;RELB;RIOK3;RYR2:omim;SCN10A:coloc,exome,omim;SPATA17;TTN:exome	23	1.9205790454689249	0	0	.	0	0	.	33.247307534860475	omim		s1111
rs1296720	CREBBP	.	0.0	98.587	-0.2438355509071159	30.34172682708811	278	15	CDH2;DDX17:coloc;FGFR1;HLF;MEIS1;MITF;NCOA2;NR3C2;PPARGC1A;SERTAD1;SP3;SREBF1;TAF6L;TCF7L2;TLE3	23	1.9205790454689249	0	0	.	0	0	.	32.01847032164992	protein_coding		s1_11
rs343849	ARHGAP24	.	0.0	266.752	-0.0440847583088548	30.34172682708811	278	1	NACA:exome	1	1.9205790454689249	0	0	.	0	0	.	32.21822111424818	protein_coding		s1_11
rs1106399	CFLAR	.	0.0	112.317	-0.2008128355628047	29.69707608152968	278	0		3	1.9205790454689249	0	0	.	0	0	.	31.416842291435792	protein_coding		.
rs1106399	FAM126B	.	0.0	67.832	-0.3933842865709983	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.86892158598604	protein_coding		.
rs1106399	NDUFB3	.	0.0	67.596	-0.3949042281787387	30.38212695675492	279	1	CAV3:omim	2	1.9205790454689249	0	0	.	0	0	.	31.907801774045105	protein_coding		.
rs1106399	NIF3L1	.	0.0	114.51	-0.1949100396391614	30.034033307419804	281	3	CDKN2C;DCTD;DDX17:coloc	8	1.9205790454689249	0	0	.	0	0	.	31.75970231324957	protein_coding		.
rs1106399	ORC2	.	0.0	40.177	-0.616898254106358	29.063032758129253	278	0		6	1.9205790454689249	0	0	.	0	0	.	30.36671354949182	protein_coding		.
rs1106399	PPIL3	.	0.0	114.76	-0.1942521700822906	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.06805370247474	protein_coding		s1__1
rs17265513	PLCG1	.	0.0	67.028	-0.3985894210246193	28.739299583634875	280	4	CAV1:coloc;FGFR1;KCNJ5:coloc,omim;SOCS6	14	1.9205790454689249	0	0	.	0	0	.	30.261289208079177	protein_coding		.
rs17265513	ZHX3	.	0.0	0.053	-0.9007059451684881	30.34172682708811	278	2	TFAP4;ZHX2	3	1.9205790454689249	0	0	.	0	0	.	31.361599927388543	protein_coding		s0_11
rs7909027	NSUN6	.	0.0	244.624	-0.0519119032450257	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.21039396931201	protein_coding		s1__1
rs10457327+rs11153730+rs12210733+rs3734381+rs3734382+rs3902035+rs3951016+rs9489510	CEP85L	.	0.0	27.478	-0.739995907950345	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.52230996460669	protein_coding		.
rs10457327+rs11153730+rs12210733+rs3734381+rs3734382+rs3902035+rs3951016+rs9489510	MCM9	.	0.0	90.707	-0.2741342352014498	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.772101338787543	protein_coding		.
rs10457327+rs11153730+rs12210733+rs3734381+rs3734382+rs3902035+rs3951016+rs9489510	PLN	.	0.0	17.502	-0.8273356781047437	30.503777461522816	282	4	ATP2A2;CACNA1C:omim;CAV3:omim;GJA1	8	1.9205790454689249	0	0	.	0	0	.	31.597020828887	protein_coding		.
rs10457327+rs11153730+rs12210733+rs3734381+rs3734382+rs3902035+rs3951016+rs9489510	SSXP10	coloc	1.8914897580833268	22.93	-0.7820604465084304	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	33.37173518413193	processed_pseudogene		s01_1
rs10919070+rs12061601+rs12079745	ATP1B1	.	0.0	4.485	-0.8954654171685168	30.34172682708811	278	8	ATP2A2;CACNA1C:omim;CAV3:omim;EIF2S2;KCNH2:exome,omim;KCNQ1:exome,omim;KIRREL3;NDRG2	13	1.9205790454689249	1	1	NR3C2	0	0	.	31.36684045538852	protein_coding		s0_11
rs10919070+rs12061601+rs12079745	NME7	.	0.0	58.888	-0.4557059642543905	28.952394030394487	271	1	FLOT1	6	1.8441978907573944	0	0	.	0	0	.	30.340885956897488	protein_coding		.
locus_DDX17	DDX17	coloc	1.8914897580833268	0.674	-0.9005875923158733	30.34172682708811	278	4	CREBBP;L1TD1;NCOA2;PARVA	21	1.9205790454689249	0	0	.	0	0	.	33.25320803832449	coloc		s1111
rs6968945	TNS3	.	0.0	679.016	-0.0071167756093063	30.34172682708811	278	0		3	1.9205790454689249	0	0	.	0	0	.	32.25518909694773	protein_coding		s1__1
rs1997103	LANCL2	.	0.0	30.053	-0.7152380657865927	30.34172682708811	278	1	KCNJ5:coloc,omim	3	1.9205790454689249	0	0	.	0	0	.	31.547067806770443	protein_coding		s1_11
locus_CACNA2D1	CACNA2D1	omim	1.879575675234972	248.666	-0.0503370835990591	30.34172682708811	278	4	CACNA1C:omim;CACNB2:omim;CAV3:omim;SLC8A1	5	1.9205790454689249	0	0	.	0	0	.	34.09154446419295	omim		s1111
rs174536+rs174577+rs174583	BEST1	.	0.0	108.073	-0.2129425581195808	30.084799064296163	277	0		0	1.987182485793004	1	1	MITF	0	0	.	31.859038991969584	protein_coding		.
rs174536+rs174577+rs174583	DAGLA	.	0.0	104.064	-0.2253230828143941	30.34172682708811	278	1	SLC6A4	1	1.9205790454689249	0	0	.	0	0	.	32.03698278974264	protein_coding		s0_11
rs174536+rs174577+rs174583	FADS1	.	0.0	20.339	-0.804517626696046	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.200860483069043	protein_coding		.
rs174536+rs174577+rs174583	FADS2	.	0.0	8.525	-0.8820719089373998	29.656047645046897	277	0		2	1.9205790454689249	0	0	.	0	0	.	30.694554781578425	protein_coding		.
rs174536+rs174577+rs174583	FADS3	.	0.0	31.241	-0.7036905437561205	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.301687566008965	protein_coding		.
rs174536+rs174577+rs174583	FEN1	.	0.0	8.456	-0.8823658330200977	29.021770874498657	277	0		4	1.9205790454689249	0	0	.	0	0	.	30.05998408694748	protein_coding		.
rs174536+rs174577+rs174583	MYRF	.	0.0	31.819	-0.6980549304811821	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.307323179283905	protein_coding		.
rs174536+rs174577+rs174583	RAB3IL1	.	0.0	75.288	-0.348648819808823	29.656047645046897	277	0		2	1.9205790454689249	0	0	.	0	0	.	31.227977870707	protein_coding		.
rs174536+rs174577+rs174583	TMEM258	.	0.0	6.148	-0.8909113746045614	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.114466735160526	protein_coding		.
rs718426	MICU2	.	0.0	8.447	-0.882404010132055	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.37990186242498	protein_coding		.
rs718426	ZDHHC20	.	0.0	52.217	-0.5086317695584933	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.75367410299853	protein_coding		s1__1
rs3026445	ANAPC7	.	0.0	118.31	-0.1852287050790426	29.68031016399479	273	2	CREBBP;MN1	7	1.8441978907573944	0	0	.	0	0	.	31.33927934967314	protein_coding		.
rs3026445	ATP2A2	.	0.0	4.642	-0.8950945273363993	30.34172682708811	278	7	ATP1B1;CACNA1C:omim;CAV3:omim;GJA1;SKI:coloc;SLC4A4;SLC8A1	15	1.9205790454689249	1	1	SP3	0	0	.	31.367211345220632	protein_coding		s0_11
rs1984481	ARHGAP44	.	0.0	55.073	-0.4853009630706788	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.77700490948636	protein_coding		.
rs1984481	MYOCD	.	0.0	68.535	-0.388895521496483	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.87341035106055	protein_coding		s1__1
rs12468579	CAVIN2	.	0.0	2.046	-0.899610553052333	30.34172682708811	278	3	CAV1:coloc;PITX3:coloc;PRKCA:coloc	4	1.9205790454689249	0	0	.	0	0	.	31.362695319504702	protein_coding	intron_variant	s1_11
rs2997447	C1orf232	.	0.0	103.169	-0.2282176237644642	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.03408824879257	protein_coding		.
rs2997447	CNKSR1	.	0.0	116.559	-0.1896062034361405	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.85662937055285	protein_coding		.
rs2997447	EXTL1	.	0.0	41.048	-0.6086170394964656	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.65368883306057	protein_coding		.
rs2997447	FAM110D	.	0.0	98.147	-0.2454086869015651	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.016897185655466	protein_coding		.
rs2997447	PAFAH2	.	0.0	62.869	-0.4267552584650456	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.835550614091986	protein_coding		.
rs2997447	PDIK1L	.	0.0	50.241	-0.5253470762648322	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.52088849772416	protein_coding		.
rs2997447	SLC30A2	.	0.0	14.819	-0.8467917325033409	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.199443841485653	protein_coding		.
rs2997447	TRIM63	.	0.0	6.698	-0.8891055243624656	28.655008652830418	283	5	BCAT1;CADPS;NRAP:exome;SENP2:exome;TTN:exome	19	1.9205790454689249	0	0	.	0	0	.	29.68648217393688	protein_coding		.
rs2997447	ZNF593	.	0.0	108.976	-0.2102805480545149	29.951790529907868	279	1	MAP3K7	4	1.9205790454689249	0	0	.	0	0	.	31.66208902732228	protein_coding		.
rs2997447	ZNF593OS	.	0.0	110.889	-0.2047874903318006	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.05751838222523	protein_coding		s0__1
rs75714509	HVCN1	.	0.0	47.125	-0.5526140567162435	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.70969181584079	protein_coding		s0__1
rs75714509	PPP1CC	.	0.0	100.599	-0.2368088238122891	28.69827512438266	284	6	CAPZA2;CREBBP;DDX17:coloc;PAM;RYR2:omim;SP3	20	1.9205790454689249	0	0	.	0	0	.	30.3820453460393	protein_coding		.
rs75714509	PPTC7	.	0.0	109.047	-0.2100731469489213	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.62128047808107	protein_coding		.
rs75714509	TCTN1	.	0.0	28.265	-0.7324796529544945	29.4845561659736	278	0		4	1.9205790454689249	0	0	.	0	0	.	30.67265555848803	protein_coding		.
rs4648819	FAAP20	.	0.0	65.618	-0.407903838347761	31.43210829026455	278	1	SERTAD1	1	1.9205790454689249	0	0	.	0	0	.	32.944783497385714	protein_coding		.
rs4648819	MORN1	.	0.0	118.203	-0.1854922159438744	31.39023185697872	277	0		0	1.9205790454689249	0	0	.	0	0	.	33.12531868650377	protein_coding		.
rs4648819	RER1	.	0.0	118.477	-0.1848184545130352	30.774316478313096	278	1	PMP22	4	1.9205790454689249	0	0	.	0	0	.	32.51007706926899	protein_coding		.
rs4648819	SKI	coloc	1.8914897580833268	45.032	-0.5715125872789125	30.34172682708811	278	1	ATP2A2	6	1.9205790454689249	0	0	.	0	0	.	33.58228304336145	protein_coding		s0111
rs17639063	CADPS	.	0.0	136.089	-0.1477398997571808	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.11456597279985	protein_coding		s1__1
rs7784776	IGFBP3	.	0.0	659.275	-0.0075454972644826	30.34172682708811	278	2	CAV1:coloc;PRKCA:coloc	2	1.9205790454689249	1	1	SP3	0	0	.	32.25476037529255	protein_coding		s1_11
rs10841486	PDE3A	.	0.0	49.269	-0.5337361269812392	30.34172682708811	278	1	SLC8A1	4	1.9205790454689249	0	0	.	0	0	.	31.7285697455758	protein_coding		s1_11
rs7195486	GLIS2	.	0.0	109.582	-0.2085191668360639	29.613560040465984	276	1	AKAP9:omim	4	1.9589114084883112	0	0	.	0	0	.	31.36395228211824	protein_coding		.
rs7195486	SRL	.	0.0	36.896	-0.648502602995923	30.256713671177465	276	1	CAV3:omim	1	1.9589114084883112	0	0	.	0	0	.	31.56712247666985	protein_coding		.
rs7195486	TFAP4	.	0.0	53.619	-0.4970546049469053	30.34172682708811	278	3	GNB4:coloc;SP3;ZHX3	5	1.9205790454689249	0	0	.	0	0	.	31.76525126761013	protein_coding		s0_11
rs17784882	CSPG5	.	0.0	76.352	-0.3427638805144495	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.919541992042586	protein_coding		s0__1
rs17784882	ELP6	.	0.0	6.873	-0.8885002566625582	30.38212695675492	279	1	GJA1	2	1.9205790454689249	0	0	.	0	0	.	31.414205745561283	protein_coding		.
rs17784882	PTPN23	.	0.0	121.502	-0.1775981962964702	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.65375542873352	protein_coding		.
rs17784882	SCAP	.	0.0	26.572	-0.7485787180460652	30.207151214083524	280	2	SREBF1;ZHX3	4	1.9205790454689249	0	0	.	0	0	.	31.37915154150638	protein_coding		.
rs10484885	MAP3K7	.	0.0	191.867	-0.0812869438588285	30.34172682708811	278	3	CALM1:omim;CALM2:omim;CALM3:omim	9	1.9205790454689249	0	0	.	0	0	.	32.18101892869821	protein_coding		s1_11
rs10497520+rs151041685+rs34819099+rs72648998+rs7561149+rs922984	CCDC141	.	0.0	4.628	-0.8951281050086443	30.172320924397496	270	1	CAV3:omim	1	1.9205790454689249	0	0	.	0	0	.	31.197771864857778	protein_coding		.
rs10497520+rs151041685+rs34819099+rs72648998+rs7561149+rs922984	TTN	exome	3.1575936163711007	17.706	-0.8257664747653182	30.34172682708811	278	9	CALM1:omim;CALM2:omim;CALM3:omim;CAV3:omim;DYSF;KCNH2:exome,omim;OBSCN;PAM;TLE3	18	1.9205790454689249	0	0	.	0	0	.	34.59413301416282	protein_coding		s1111
rs17081313	PCDH7	.	0.0	1656.358	-0.0012044508042229	30.34172682708811	278	2	CAPZA2;DTWD2	2	1.9205790454689249	0	0	.	0	0	.	32.26110142175281	protein_coding		s1_11
rs3929778	BMP2	.	0.0	288.043	-0.0380900028568795	30.34172682708811	278	1	ACVR2A	2	1.9205790454689249	0	0	.	0	0	.	32.22421586970015	protein_coding		s1_11
rs1260326	C2orf16	.	0.0	29.313	-0.7223978316891838	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.53990804086785	protein_coding		.
rs1260326	CCDC121	.	0.0	117.565	-0.1870741307716059	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.07523174178543	protein_coding		s0__1
rs1260326	FNDC4	.	0.0	16.19	-0.8371337910010117	30.16636733234114	279	1	CAV1:coloc	3	1.9205790454689249	0	0	.	0	0	.	31.24981258680905	protein_coding		.
rs1260326	GCKR	.	0.0	11.234	-0.8688627972084428	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.17737277678055	protein_coding		.
rs1260326	GPN1	.	0.0	120.174	-0.1807193759175493	29.69707608152968	278	0		3	1.9205790454689249	0	0	.	0	0	.	31.43693575108105	protein_coding		.
rs1260326	IFT172	.	0.0	53.986	-0.4940634591899898	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.552172114799	protein_coding		.
rs1260326	KRTCAP3	.	0.0	65.707	-0.4073088529636943	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.85499701959334	protein_coding		.
rs1260326	NRBP1	.	0.0	80.283	-0.3220355411560621	29.69707608152968	278	0		3	1.9205790454689249	0	0	.	0	0	.	31.295619585842537	protein_coding		.
rs1260326	PPM1G	.	0.0	98.518	-0.2440813690305228	29.609582042040643	281	3	CAV1:coloc;TLE3;VPS29:coloc	10	1.9205790454689249	0	0	.	0	0	.	31.286079718479044	protein_coding		.
rs1260326	ZNF512	.	0.0	74.896	-0.3508472930844962	29.315108644678105	279	1	TBX5	7	1.9205790454689249	0	0	.	0	0	.	30.884840397062533	protein_coding		.
rs2585897	EEF1AKMT1	.	0.0	96.109	-0.2528713805660202	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.79336419342297	protein_coding		.
rs2585897	IL17D	.	0.0	122.713	-0.174816287456381	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.087489585100656	protein_coding		s1__1
rs2585897	XPO4	.	0.0	77.906	-0.3343815880932873	30.125656528520068	278	0		1	1.9205790454689249	0	0	.	0	0	.	31.711853985895708	protein_coding		.
rs1372797	DBX1	.	0.0	162.425	-0.1093185097132444	30.34172682708811	278	0		1	1.9205790454689249	0	0	.	0	0	.	32.15298736284379	protein_coding		s1__1
locus_CALM1	CALM1	omim	1.879575675234972	5.883	-0.8917288255667581	30.34172682708811	278	25	AKAP9:omim;CACNA1C:omim;CAMK2D:coloc;CAV3:omim;FER;GJA1;IQGAP3;KCNE1:omim;KCNN2;KCNQ1:exome,omim;MAP3K7;OBSCN;PAM;PIK3C3;PLCD1;RELB;RIOK3;RYR2:omim;SCN10A:coloc,exome,omim;SNTA1:omim;SPATA17;TBX3;TGM2;TRDN:omim;TTN:exome	35	1.9205790454689249	0	0	.	0	0	.	33.250152722225245	omim		s1111
rs6683273	ARHGEF16	.	0.0	112.046	-0.2015590459552335	30.34172682708811	278	0		2	1.9205790454689249	0	0	.	0	0	.	32.0607468266018	protein_coding		s1__1
rs140367586	AP4M1	.	0.0	66.617	-0.4012799104846901	29.86983007658557	277	0		1	1.9205790454689249	0	0	.	0	0	.	31.38912921156981	protein_coding		.
rs140367586	CNPY4	.	0.0	48.532	-0.5401683093001283	30.34172682708811	278	1	LRIG1	1	1.9205790454689249	0	0	.	0	0	.	31.722137563256908	protein_coding		.
rs140367586	COPS6	.	0.0	79.197	-0.3276059766937209	28.691015801807424	279	2	CDKN2C;EDN1	11	1.9205790454689249	0	0	.	0	0	.	30.283988870582625	protein_coding		.
rs140367586	GAL3ST4	.	0.0	0.882	-0.9005027678497534	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.10487534191533	protein_coding		.
rs140367586	GPC2	.	0.0	1.44	-0.9001633565088272	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.105214753256263	protein_coding		.
rs140367586	LAMTOR4	.	0.0	19.248	-0.8135360734613573	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.191842036303733	protein_coding		.
rs140367586	MBLAC1	.	0.0	41.381	-0.6054654042039289	29.656047645046897	277	0		2	1.9205790454689249	0	0	.	0	0	.	30.97116128631189	protein_coding		.
rs140367586	MCM7	.	0.0	66.796	-0.4001056651760248	28.57178137099845	281	4	L1TD1;SIPA1L1;SNTA1:omim;VPS29:coloc	14	1.9205790454689249	0	0	.	0	0	.	30.09225475129135	protein_coding		.
rs140367586	PVRIG	.	0.0	50.075	-0.5267721013361689	29.656047645046897	277	0		2	1.9205790454689249	0	0	.	0	0	.	31.04985458917965	protein_coding		.
rs140367586	STAG3	.	0.0	9.397	-0.8781713740771986	29.656047645046897	277	0		2	1.9205790454689249	0	0	.	0	0	.	30.698455316438626	protein_coding		.
rs140367586	TAF6	.	0.0	53.551	-0.4976106265505348	30.34172682708811	278	1	TBX5	1	1.9205790454689249	0	0	.	0	0	.	31.764695246006497	protein_coding		s0_11
rs140367586	TRAPPC14	.	0.0	11.726	-0.8661286617773752	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.13924944798772	protein_coding		.
rs140367586	ZNF3	.	0.0	86.439	-0.2925822878089169	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.71279582195617	protein_coding		.
rs140367586	ZSCAN21	.	0.0	118.392	-0.18502710900546	29.86983007658557	277	0		1	1.9205790454689249	0	0	.	0	0	.	31.60538201304904	protein_coding		.
rs10739663	MAPKAP1	.	0.0	190.771	-0.0821335162662879	30.34172682708811	278	5	CBY1;FAM53C;PRKCA:coloc;SH3PXD2A;SIPA1L1	5	1.9205790454689249	0	0	.	0	0	.	32.18017235629075	protein_coding		s1_11
rs10853525+rs991014	SETBP1	.	0.0	176.514	-0.0944119177925157	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.16789395476452	protein_coding		s1__1
rs4608502	COL4A3	.	0.0	104.815	-0.222931901874475	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.60842172315552	protein_coding		.
rs4608502	COL4A4	.	0.0	105.234	-0.2216125183493624	29.910774579561064	278	0		2	1.9205790454689249	0	0	.	0	0	.	31.609741106680623	protein_coding		.
rs4608502	MFF	.	0.0	55.712	-0.4802178247743692	29.063032758129253	278	0		6	1.9205790454689249	0	0	.	0	0	.	30.50339397882381	protein_coding		.
rs4608502	SCYGR1	.	0.0	118.244	-0.1853911838685701	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.07691468868846	protein_coding		s1__1
rs4608502	TM4SF20	.	0.0	109.867	-0.2076976706653287	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.0546082018917	protein_coding		.
rs3807989+rs9920	CAV1	coloc	1.8914897580833268	21.193	-0.7972673654611743	30.34172682708811	278	10	CACNA1C:omim;CAV3:omim;CAVIN2;FLOT1;GJA1;HTR2A;IGFBP3;KCNH2:exome,omim;NR3C2;SNTA1:omim	16	1.9205790454689249	1	1	SREBF1	0	0	.	33.356528265179186	protein_coding		s0111
rs3807989+rs9920	MET	.	0.0	112.158	-0.2012501941311294	29.56107528848375	275	7	CALM1:omim;ID2;LAPTM4B:coloc;LRIG1;SOCS6;TBX5;TNS3	15	1.9205790454689249	1	1	MITF	0	0	.	31.28040413982154	protein_coding		.
rs6035275	SLC24A3	.	0.0	59.568	-0.4506212771947687	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	31.811684595362262	protein_coding		s1__1
locus_CAV3	CAV3	omim	1.879575675234972	54.003	-0.493925303445025	30.34172682708811	278	26	AMPD3;ANK2:omim;ATP1B1;ATP2A2;CACNA1C:omim;CACNA2D1:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAND2;CAV1:coloc;DYSF;FERMT2;FLOT1;HCN4:omim;KCNH2:exome,omim;KCNJ2:omim;NACA:exome;NDRG2;RYR2:omim;SLC8A1;SNTA1:omim;SOD2;SORBS1;TGM2;TTN:exome	34	1.9205790454689249	0	0	.	0	0	.	33.64795624434698	omim		s1111
rs56233017	EPPK1	.	0.0	49.996	-0.5274513919259539	28.8983955359883	279	2	KCNJ2:omim;SKI:coloc	10	1.9205790454689249	0	0	.	0	0	.	30.29152318953127	protein_coding		.
rs56233017	GRINA	.	0.0	82.736	-0.3098759591421037	30.34172682708811	278	1	KCNJ2:omim	1	1.9205790454689249	0	0	.	0	0	.	31.95242991341493	protein_coding		s0_11
rs56233017	NRBP2	.	0.0	73.737	-0.3574442198507713	29.86983007658557	277	0		1	1.9205790454689249	0	0	.	0	0	.	31.43296490220373	protein_coding		.
rs56233017	PARP10	.	0.0	77.038	-0.3390327355025597	30.084799064296163	277	0		0	1.9205790454689249	0	0	.	0	0	.	31.666345374262526	protein_coding		.
rs56233017	PLEC	.	0.0	32.277	-0.6935837755603463	30.370875488423025	289	12	CAPZA2;CASQ2:omim;CAV3:omim;DDX17:coloc;FGFR1;L1TD1;PLCD1;PRKCA:coloc;RYR2:omim;SKI:coloc;SNTA1:omim;SOCS6	24	1.9205790454689249	0	0	.	0	0	.	31.5978707583316	protein_coding		.
rs56233017	PUF60	.	0.0	78.005	-0.3338560156203401	28.61535893015485	282	5	AKAP9:omim;PAM;SLC6A4;TTN:exome;VPS29:coloc	17	1.9205790454689249	0	0	.	0	0	.	30.20208196000344	protein_coding		.
rs56233017	SCRIB	.	0.0	91.941	-0.2690792012093095	29.529171786542804	284	7	ARHGEF16;KCNJ2:omim;LRIG1;PAM;PRKCA:coloc;SLC4A4;SNTA1:omim	17	1.9205790454689249	0	0	.	0	0	.	31.180671630802426	protein_coding		.
rs56233017	SPATC1	.	0.0	104.96	-0.2224741287213719	29.86983007658557	277	0		1	1.9205790454689249	0	0	.	0	0	.	31.567934993333125	protein_coding		.
rs12764182	LRMDA	.	0.0	699.864	-0.0067024047973317	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.255603467759705	protein_coding		s1__1
rs13165478+rs13185595	HAND1	.	0.0	14.508	-0.8488945544628377	30.34172682708811	278	4	ACHE:coloc;NKX2-5;PMP22;PRKCA:coloc	4	1.9205790454689249	0	0	.	0	0	.	31.4134113180942	protein_coding		s0_11
rs13165478+rs13185595	SAP30L	.	0.0	43.483	-0.585774895768332	29.103664666382087	274	0		1	1.9205790454689249	0	0	.	0	0	.	30.438468816082683	protein_coding		.
rs1439840	CNTNAP5	.	0.0	616.344	-0.0086221634928989	30.34172682708811	278	0		0	1.9205790454689249	0	0	.	0	0	.	32.253683709064134	protein_coding		s1__1
