DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p22.2	3	38518258	NR	EXOG			ENSG00000157036			rs2051211-?	rs2051211	0	2051211	intron_variant	0	NR	1E-12	12.0	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114357638	NR	TBX5			ENSG00000089225			rs3825214-?	rs3825214	0	3825214	intron_variant	0	NR	3E-12	11.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	1p13.1	1	115768346	NR	CASQ2			ENSG00000118729			rs4074536-?	rs4074536	0	4074536	missense_variant	0	NR	7E-7	6.154901959985743	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p21.1	3	53248287	NR	TKT			ENSG00000163931			rs4687718-?	rs4687718	0	4687718	intron_variant	0	NR	7E-10	9.154901959985743	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	3p22.2	3	38725184	NR	SCN10A			ENSG00000185313			rs6795970-?	rs6795970	0	6795970	missense_variant	0	NR	9E-39	38.045757490560675	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-03-31	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS duration	59,565 European ancestry individuals, 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q25.2	10	112719503	NR	VTI1A			ENSG00000151532			rs7342028-?	rs7342028	0	7342028	intron_variant	0	NR	1E-11	11.0	(EA)			Affymetrix, Illumina, Perlegen [at least 2766983] (imputed)	N	QRS complex, QRS duration	http://www.ebi.ac.uk/efo/EFO_0005054, http://www.ebi.ac.uk/efo/EFO_0005055	GCST003844	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p22.1	6	27446145	NR	MCFD2P1 - ZNF184	ENSG00000237154	ENSG00000096654		38149	4598	rs13195040-?	rs13195040	0	13195040	intergenic_variant	1	NR	3E-8	7.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p21.2	6	36655123	CDKN1A	RNU1-88P - Y_RNA	ENSG00000238554	ENSG00000252891		15451	17715	rs1321311-?	rs1321311	0	1321311	regulatory_region_variant	1	NR	1E-9	9.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	11p15.4	11	10321164	NR	AMPD3			ENSG00000133805			rs1562782-?	rs1562782	0	1562782	intron_variant	0	NR	2E-7	6.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q21.1	10	52464217	DKK1	LNCAROD			ENSG00000231131			rs1733724-?	rs1733724	0	1733724	intron_variant	0	NR	2E-14	13.698970004336019	(EA)	32.94	[24.51-41.37] unit increase	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	17q21.32	17	46935905	NR	AC005670.2, GOSR2			ENSG00000262633, ENSG00000108433			rs17608766-?	rs17608766	0	17608766	3_prime_UTR_variant	0	NR	2E-8	7.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	20q11.22	20	34952197	MYH7B, GSS, EDEM2	GSS			ENSG00000100983			rs2025096-?	rs2025096	0	2025096	5_prime_UTR_variant	0	NR	5E-11	10.301029995663981	(EA)	22.8	[16.02-29.58] unit decrease	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	20p12.3	20	6479643	BMP2	CASC20			ENSG00000229876			rs3929778-?	rs3929778	0	3929778	intron_variant	0	NR	6E-9	8.221848749616356	(EA)	20.69	[13.71-27.67] unit increase	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	2p22.2	2	36446412	NR	CRIM1			ENSG00000150938			rs7562790-?	rs7562790	0	7562790	intron_variant	0	NR	1E-6	6.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	1p31.3	1	61408005	NR	NFIA			ENSG00000162599			rs9436640-?	rs9436640	0	9436640	intron_variant	0	NR	4E-14	13.397940008672037	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Cornell)	up to 58,172 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p21.2	6	36655602	NR	RNU1-88P - Y_RNA	ENSG00000238554	ENSG00000252891		15930	17236	rs9470361-?	rs9470361	0	9470361	regulatory_region_variant	1	NR	2E-9	8.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003871	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q25.2	10	112719503	NR	VTI1A			ENSG00000151532			rs7342028-?	rs7342028	0	7342028	intron_variant	0	NR	1E-7	7.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	5q35.2	5	173888863	NR	CPEB4			ENSG00000113742			rs359466-?	rs359466	0	359466	5_prime_UTR_variant	0	NR	3E-8	7.522878745280337	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6p12.3	6	46661768	NR	SLC25A27			ENSG00000153291			rs9296504-?	rs9296504	0	9296504	intron_variant	0	NR	2E-6	5.698970004336019	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10p12.31	10	18406963	NR	CACNB2			ENSG00000165995			rs7909027-?	rs7909027	0	7909027	intron_variant	0	NR	4E-8	7.3979400086720375	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	10q25.2	10	110731862	NR	RBM20			ENSG00000203867			rs2419577-?	rs2419577	0	2419577	intron_variant	0	NR	5E-6	5.301029995663981	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	16p13.13	16	11595035	NR	LITAF			ENSG00000189067			rs7198919-?	rs7198919	0	7198919	intron_variant	0	NR	6E-8	7.221848749616356	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	17q24.2	17	66322239	PRKCA	PRKCA			ENSG00000154229			rs9912468-?	rs9912468	0	9912468	intron_variant	0	NR	3E-12	11.522878745280337	(EA)	32.05	[23.03-41.07] unit increase	Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	12q24.21	12	114943935	NR	AC009804.1 - AC008125.1	ENSG00000274879	ENSG00000257958		14000	133390	rs10850409-?	rs10850409	0	10850409	intergenic_variant	1	NR	6E-17	16.221848749616356	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
2017-04-01	27659466	van der Harst P	2016-09-27	J Am Coll Cardiol	www.ncbi.nlm.nih.gov/pubmed/27659466	52 Genetic Loci Influencing Myocardial Mass.	QRS complex (Sokolow-Lyon)	up to 54,303 European ancestry individuals, up to 690 Orcadian (founder/genetic isolate) individuals	13,263 European ancestry individuals, 3,603 African American individuals, 4,619 Indian ancestry individuals	6q22.31	6	118346359	PLN	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		28683	106110	rs11153730-?	rs11153730	0	11153730	intergenic_variant	1	NR	1E-9	9.0	(EA)			Affymetrix, Illumina, Perlegen [2766983] (imputed)	N	QRS amplitude, QRS complex	http://www.ebi.ac.uk/efo/EFO_0007742, http://www.ebi.ac.uk/efo/EFO_0005054	GCST003870	Genome-wide genotyping array
