DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	16p13.11	16	15816886	MYH11	MYH11, MYH11			ENSG00000133392, ENSG00000276480			rs3915499-A	rs3915499	0	3915499	intron_variant	0	0.32	1E-17	17.0		0.303	[0.23-0.37] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6q22.31	6	121846992	GJA1	AL603865.1 - HMGB3P18	ENSG00000217139	ENSG00000220184		162720	11187	rs1320761-T	rs1320761	0	1320761	intergenic_variant	1	0.11	1E-64	64.0		0.9018	[0.8-1.01] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1p31.3	1	66525663	NR	PDE4B - SGIP1	ENSG00000184588	ENSG00000118473		151084	7720	rs10789207-C	rs10789207	0	10789207	intergenic_variant	1	0.22	2E-8	7.698970004336019		0.29	[0.19-0.39] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1q22	1	156486737	NR	MEF2D			ENSG00000116604			rs1171563-G	rs1171563	0	1171563	intron_variant	0	0.23	4E-8	7.3979400086720375		0.28	[0.18-0.38] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	1q32.2	1	207915947	NR	AL356275.1			ENSG00000285719			rs2745959-C	rs2745959	0	2745959	non_coding_transcript_exon_variant	0	0.33	1E-11	11.0		0.3	[0.2-0.4] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	2q31.2	2	178975161	NR	CCDC141, AC092640.1			ENSG00000163492, ENSG00000287149			rs10497529-A	rs10497529	0	10497529	missense_variant	0	0.04	1E-22	22.0		1.1	[0.88-1.32] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	3p22.2	3	38754924	NR	SCN10A			ENSG00000185313			rs6599255-C	rs6599255	0	6599255	intron_variant	0	0.59	2E-10	9.698970004336019		0.27	[0.19-0.35] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	5q21.3	5	108411746	NR	AC008462.1			ENSG00000286503			rs9326726-A	rs9326726	0	9326726	non_coding_transcript_exon_variant	0	0.81	4E-8	7.3979400086720375		0.29	[0.19-0.39] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6q22.31	6	118370989	NR	SLC35F1 - AL589993.1	ENSG00000196376	ENSG00000216809		53313	81480	rs10457327-C	rs10457327	0	10457327	regulatory_region_variant	1	0.05	1E-13	13.0		0.7	[0.52-0.88] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	6q22.31	6	121437366	NR	GJA1			ENSG00000152661			rs3792943-T	rs3792943	0	3792943	intron_variant	0	0.51	3E-17	16.522878745280337		0.36	[0.28-0.44] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	7q22.1	7	100168166	NR	GAL3ST4			ENSG00000197093			rs140367586-G	rs140367586	0	140367586	intron_variant	0	0.02	2E-10	9.698970004336019		1.05	[0.72-1.38] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	11p15.3	11	12237634	NR	MICAL2			ENSG00000133816			rs112421686-A	rs112421686	0	112421686	intron_variant	0	0.09	3E-8	7.522878745280337		0.42	[0.26-0.58] unit increase	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
2017-03-27	27798624	Eppinga RN	2016-10-31	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27798624	Identification of genomic loci associated with resting heart rate and shared genetic predictors with all-cause mortality.	Resting heart rate	127,919 European ancestry individuals, 2,478 Asian ancestry individuals, 1,734 Black individuals, 684 Mixed ancestry individuals, 1,436 individuals	130,795 European ancestry individuals	11q12.3	11	62675614	NR	UQCC3 - UBXN1	ENSG00000204922	ENSG00000162191		1928	884	rs12364753-A	rs12364753	0	12364753	intergenic_variant	1	0.3	3E-8	7.522878745280337		0.26	[0.16-0.36] unit decrease	Affymetrix [19941912] (imputed)	N	resting heart rate	http://www.ebi.ac.uk/efo/EFO_0004351	GCST003818	Genome-wide genotyping array
